"Hora inicio","Hora fin","Título","Fecha inicio","Fecha fin","Canal"
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-26","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-09-26","2012-09-27","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-27","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-09-27","2012-09-28","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-28","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-09-28","2012-09-29","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-29","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-09-29","2012-09-30","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-09-30","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-09-30","2012-10-01","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-01","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-10-01","2012-10-02","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-02","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-10-02","2012-10-03","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-03","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-10-03","2012-10-04","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"13:30:00","15:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"15:30:00","17:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"17:30:00","19:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"19:30:00","21:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"21:30:00","23:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-04","PPV7",
"23:30:00","01:30:00","Hermanos Por Siempre - Subtitulada","2012-10-04","2012-10-05","PPV7",
"01:30:00","03:30:00","Hermanos Por Siempre - Subtitulada","2012-10-05","2012-10-05","PPV7",
"03:30:00","05:30:00","Hermanos Por Siempre - Subtitulada","2012-10-05","2012-10-05","PPV7",
"05:30:00","07:30:00","Hermanos Por Siempre - Subtitulada","2012-10-05","2012-10-05","PPV7",
"07:30:00","09:30:00","Hermanos Por Siempre - Subtitulada","2012-10-05","2012-10-05","PPV7",
"09:30:00","11:30:00","Hermanos Por Siempre - Subtitulada","2012-10-05","2012-10-05","PPV7",
"11:30:00","13:30:00","Hermanos Por Siempre - Subtitulada","2012-10-05","2012-10-05","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-05","2012-10-05","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-05","2012-10-05","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-05","2012-10-05","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-05","2012-10-05","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-05","2012-10-05","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-05","2012-10-06","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-06","2012-10-06","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-06","2012-10-07","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-07","2012-10-07","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-07","2012-10-08","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-08","2012-10-08","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-08","2012-10-09","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-09","2012-10-09","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-09","2012-10-10","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-10","2012-10-10","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-10","2012-10-11","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-11","2012-10-11","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-11","2012-10-12","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-12","2012-10-12","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-12","2012-10-13","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-13","2012-10-13","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-13","2012-10-14","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-14","2012-10-14","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-14","2012-10-15","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-15","2012-10-15","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-15","2012-10-16","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-16","2012-10-16","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-16","2012-10-17","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-17","2012-10-17","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-17","2012-10-18","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"13:30:00","15:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"15:30:00","17:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"17:30:00","19:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"19:30:00","21:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"21:30:00","23:30:00","Miss Bala","2012-10-18","2012-10-18","PPV7",
"23:30:00","01:30:00","Miss Bala","2012-10-18","2012-10-19","PPV7",
"01:30:00","03:30:00","Miss Bala","2012-10-19","2012-10-19","PPV7",
"03:30:00","05:30:00","Miss Bala","2012-10-19","2012-10-19","PPV7",
"05:30:00","07:30:00","Miss Bala","2012-10-19","2012-10-19","PPV7",
"07:30:00","09:30:00","Miss Bala","2012-10-19","2012-10-19","PPV7",
"09:30:00","11:30:00","Miss Bala","2012-10-19","2012-10-19","PPV7",
"11:30:00","13:30:00","Miss Bala","2012-10-19","2012-10-19","PPV7",
"13:30:00","15:15:00","12 Horas - Subtitulada","2012-10-19","2012-10-19","PPV7",
"15:15:00","17:15:00","12 Horas - Subtitulada","2012-10-19","2012-10-19","PPV7",
"17:15:00","19:00:00","12 Horas - Subtitulada","2012-10-19","2012-10-19","PPV7",
"19:00:00","21:00:00","12 Horas - Subtitulada","2012-10-19","2012-10-19","PPV7",
"21:00:00","22:45:00","12 Horas - Subtitulada","2012-10-19","2012-10-19","PPV7",
"22:45:00","00:45:00","12 Horas - Subtitulada","2012-10-19","2012-10-20","PPV7",
"00:45:00","02:30:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"02:30:00","04:30:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"04:30:00","06:15:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"06:15:00","08:15:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"08:15:00","10:00:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"10:00:00","11:45:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"11:45:00","13:30:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"13:30:00","15:15:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"15:15:00","17:15:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"17:15:00","19:00:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"19:00:00","21:00:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"21:00:00","22:45:00","12 Horas - Subtitulada","2012-10-20","2012-10-20","PPV7",
"22:45:00","00:45:00","12 Horas - Subtitulada","2012-10-20","2012-10-21","PPV7",
"00:45:00","02:30:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"02:30:00","04:30:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"04:30:00","06:15:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"06:15:00","08:15:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"08:15:00","10:00:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"10:00:00","11:45:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"11:45:00","13:30:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"13:30:00","15:15:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"15:15:00","17:15:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"17:15:00","19:00:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
"19:00:00","21:00:00","12 Horas - Subtitulada","2012-10-21","2012-10-21","PPV7",
